Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
29-MAY-2026|MBTO|MARTINA BERTO Tbk|EQUITY|ID1000118102|MARTINA BERTO Tbk, PT|ACTIVE|IDX|13-JAN-2011|IDR|Electronic||||||||100|1070000000|||355000000|32.1|1.08|33.18|COSMETICS AND HOUSEHOLD|113
29-MAY-2026|MCAS|M CASH INTEGRASI Tbk|EQUITY|ID1000140908|M CASH INTEGRASI Tbk, PT|ACTIVE|IDX|01-NOV-2017|IDR|Electronic||||||||100|867933300|||867933300|67.54|32.46|100|COMPUTER AND SERVICES|252
29-MAY-2026|MCOL|PRIMA ANDALAN MANDIRI Tbk|EQUITY|ID1000162902|PRIMA ANDALAN MANDIRI Tbk, PT|ACTIVE|IDX|07-SEP-2021|IDR|Certificate||||||||100|3555560000|||355560000|9.85|0.16|10|COAL MINING|3650
29-MAY-2026|MCOR|BANK CHINA CONSTRUCTION BANK INDONESIA Tbk|EQUITY|ID1000106305|BANK CHINA CONSTRUCTION BANK INDONESIA Tbk, PT|ACTIVE|IDX|03-JUL-2007|IDR|Electronic||||||||100|37919730514|||35714508835|19.46|74.73|94.18|BANK|69
29-MAY-2026|MDIA|INTERMEDIA CAPITAL Tbk|EQUITY|ID1000131303|INTERMEDIA CAPITAL Tbk. PT|ACTIVE|IDX|11-APR-2014|IDR|Electronic||||||||10|39215538400|||39215413400|96.55|3.45|100|ADVERTISING,PRINTING and MEDIA|87
29-MAY-2026|MDIY|DAYA INTIGUNA YASA Tbk|EQUITY|ID1000207608|DAYA INTIGUNA YASA Tbk, PT|ACTIVE|IDX|19-DEC-2024|IDR|Certificate||||||||25|25190392000|||25190392000|2.9|97.1|100|RETAIL TRADE|885
29-MAY-2026|MDKA|MERDEKA COPPER GOLD Tbk|EQUITY|ID1000134406|MERDEKA COPPER GOLD Tbk, PT|ACTIVE|IDX|19-JUN-2015|IDR|Electronic||||||||20|24472983771|||23499732371|68.21|27.81|96.02|METAL AND MINERAL MINING|2590
29-MAY-2026|MDKI|EMDEKI UTAMA Tbk|EQUITY|ID1000140304|EMDEKI UTAMA Tbk, PT|ACTIVE|IDX|25-SEP-2017|IDR|Electronic||||||||100|2530150002|||446275001|15.1|2.53|17.64|METAL AND ALLIED PRODUCTS|187
29-MAY-2026|MDLA|MEDELA POTENTIA Tbk|EQUITY|ID1000209901|MEDELA POTENTIA Tbk, PT|ACTIVE|IDX|15-APR-2025|IDR|Certificate||||||||20|14012825000|||12752825000|72.04|18.97|91.01|OTHER - BASIC INDUSTRY AND CHEMICALS|204
29-MAY-2026|MDLN|MODERNLAND REALTY Tbk|EQUITY|ID1000129604|MODERNLAND REALTY Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||250|12533067322|||12529908020|76.06|23.92|99.97|PROPERTY AND REAL ESTATE|51
29-MAY-2026|MDRN|MODERN INTERNASIONAL Tbk|EQUITY|ID1000123300|MODERN INTERNASIONAL Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||100|7632167798|||6901629043|73.84|16.59|90.43|WHOLESALE (DURABLE & NON DURABLE GOODS)|33
29-MAY-2026|MEDC|MEDCO ENERGI INTERNASIONAL Tbk|EQUITY|ID1000053705|MEDCO ENERGI INTERNASIONAL Tbk, PT|ACTIVE|IDX|12-OCT-1994|IDR|Electronic||||||||25|25136231252|||25052128252|69.35|30.31|99.67|CRUDE PETROLEUM & NATURAL GAS PROD.|1205
29-MAY-2026|MEDS|HETZER MEDICAL INDONESIA Tbk|EQUITY|ID1000171309|HETZER MEDICAL INDONESIA Tbk, PT|ACTIVE|IDX|10-AUG-2022|IDR|Certificate||||||||20|1562500000|||1562500000|99.51|0.49|100|HEALTH CARE|90
29-MAY-2026|MEGA|BANK MEGA Tbk|EQUITY|ID1000052400|BANK MEGA Tbk, PT|ACTIVE|IDX|04-JUL-2000|IDR|Electronic|17-APR-2000|||||||500|23481846730|||23481846730|95.59|4.41|100|BANK|1800
29-MAY-2026|MEJA|HARTA DJAYA KARYA Tbk|EQUITY|ID1000202302|HARTA DJAYA KARYA Tbk, PT|ACTIVE|IDX|12-FEB-2024|IDR|Certificate||||||||20|2608081058|||2600497725|99.3|0.41|99.71|NON BUILDING CONSTRUCTION|94
29-MAY-2026|MENN|MENN TEKNOLOGI INDONESIA Tbk|EQUITY|ID1000188204|MENN TEKNOLOGI INDONESIA Tbk, PT|ACTIVE|IDX|18-APR-2023|IDR|Certificate||||||||10|1434052006|||1434052006|98.25|1.75|100|COMPUTER AND SERVICES|53
29-MAY-2026|MERI|MERRY RIANA EDUKASI Tbk|EQUITY|ID1000211204|MERRY RIANA EDUKASI Tbk, PT|ACTIVE|IDX|10-JUL-2025|IDR|Certificate||||||||12.5|1035132500|||235132500|22.4|0.32|22.72|OTHER SECTORS|124
29-MAY-2026|MERK|MERCK Tbk|EQUITY|ID1000136609|MERCK  Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||50|448000000|||112765000|8.39|16.79|25.17|PHARMACEUTICALS|3900
29-MAY-2026|META|NUSANTARA INFRASTRUCTURE Tbk|EQUITY|ID1000116304|NUSANTARA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX||IDR|Electronic|20-JUL-2010|||||||70|17710708194|||17710708194|100|0|100|TOLL ROAD, AIRPORT, HARBOR & ALLIED PROD.|238
29-MAY-2026|MFMI|MULTIFILING MITRA INDONESIA Tbk|EQUITY|ID1000117906|MULTIFILING MITRA INDONESIA Tbk, PT|ACTIVE|IDX|29-DEC-2010|IDR|Electronic|17-DEC-2010|||||||100|757581000|||757581000|0.53|99.47|100|OTHERS - TRADE, SERVICES & INVESTMENT|1300
29-MAY-2026|MGLV|PANCA ANUGRAH WISESA Tbk|EQUITY|ID1000160609|PANCA ANUGRAH WISESA Tbk, PT|ACTIVE|IDX|08-JUN-2021|IDR|Certificate||||||||20|1904883411|||1904883411|96.44|3.56|100|HOUSEWARE|6725
29-MAY-2026|MGNA|MAGNA INVESTAMA MANDIRI Tbk|EQUITY|ID1000132103|MAGNA INVESTAMA MANDIRI Tbk, PT|ACTIVE|IDX|07-JUL-2014|IDR|Electronic||||||||100|3411059026|||3411059026|89.54|10.46|100|PROPERTY AND REAL ESTATE|101
29-MAY-2026|MGRO|MAHKOTA GROUP Tbk|EQUITY|ID1000144603|MAHKOTA GROUP Tbk, PT|ACTIVE|IDX|12-JUL-2018|IDR|Electronic||||||||100|3554445700|||3554445600|70.59|29.41|100|OTHERS - AGRICULTURE|630
29-MAY-2026|MHKI|MULTI HANNA KREASINDO Tbk|EQUITY|ID1000203706|MULTI HANNA KREASINDO Tbk, PT|ACTIVE|IDX|16-APR-2024|IDR|Certificate||||||||50|3750000000|||3750000000|99.56|0.44|100|OTHER - BASIC INDUSTRY AND CHEMICALS|130
29-MAY-2026|MICE|MULTI INDOCITRA Tbk|EQUITY|ID1000102809|MULTI INDOCITRA Tbk, PT|ACTIVE|IDX|21-DEC-2005|IDR|Electronic|21-DEC-2005|||||||100|600000000|||599762490|76.36|23.6|99.96|WHOLESALE (DURABLE & NON DURABLE GOODS)|505
29-MAY-2026|MIDI|MIDI UTAMA INDONESIA Tbk|EQUITY|ID1000117302|MIDI UTAMA INDONESIA Tbk, PT|ACTIVE|IDX|30-NOV-2010|IDR|Electronic||||||||10|33435294800|||33435294800|94.32|5.68|100|RETAIL TRADE|274
29-MAY-2026|MIKA|MITRA KELUARGA KARYASEHAT Tbk|EQUITY|ID1000135700|MITRA KELUARGA KARYASEHAT Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||10|13907481500|||13907481500|91.35|8.65|100|HEALTH CARE|1620
29-MAY-2026|MINA|SANURHASTA MITRA Tbk|EQUITY|ID1000138506|SANURHASTA MITRA Tbk, PT|ACTIVE|IDX|28-APR-2017|IDR|Electronic||||||||20|9843750000|||9843750000|99.85|0.15|100|PROPERTY AND REAL ESTATE|336
29-MAY-2026|OPPM01BGNCN4|OBLIGASI BERWAWASAN LINGKUNGAN BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP IV TAHUN 2024 SERI B|CORPORATE BOND|IDA0001424B1|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|22-MAY-2024|IDR|Electronic||21-MAY-2027|||10.5|FIXED|3 MONTHS|||157470000000|157470000000|157470000000|100|0|100|PULP & PAPER|1
29-MAY-2026|OPPM01BGNCN5|OBLIGASI BERWAWASAN LINGKUNGAN BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP V TAHUN 2024 SERI B|CORPORATE BOND|IDA0001470B4|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|22-JUL-2024|IDR|Electronic||19-JUL-2027|||10.5|FIXED|3 MONTHS|||92320000000|92320000000|92320000000|100|0|100|PULP & PAPER|1
29-MAY-2026|OPPM01C|OBLIGASI OKI PULP & PAPER MILLS I TAHUN 2021 SERI C|CORPORATE BOND|IDA0001158C3|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|09-JUL-2021|IDR|Electronic||08-JUL-2026|||10.25|FIXED|3 MONTHS|||336290000000|336290000000|336290000000|100|0|100|PULP & PAPER|1
29-MAY-2026|OPPM01CCN1|OBLIGASI BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP I TAHUN 2023 SERI C|CORPORATE BOND|IDA0001366C2|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|13-OCT-2023|IDR|Electronic||12-OCT-2028|||11|FIXED|3 MONTHS|||241370000000|241370000000|241370000000|99.79|0.21|100|PULP & PAPER|1
29-MAY-2026|OPPM01CCN2|OBLIGASI BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP II TAHUN 2023 SERI C|CORPORATE BOND|IDA0001380C3|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|13-DEC-2023|IDR|Electronic||12-DEC-2028|||11|FIXED|3 MONTHS|||104335000000|104335000000|104335000000|99.52|0.48|100|PULP & PAPER|1
29-MAY-2026|OPPM01CCN3|OBLIGASI BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP III TAHUN 2024 SERI C|CORPORATE BOND|IDA0001409C0|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|01-APR-2024|IDR|Electronic||28-MAR-2029|||11|FIXED|3 MONTHS|||58370000000|58370000000|58370000000|99.14|0.86|100|PULP & PAPER|1
29-MAY-2026|OPPM01CCN4|OBLIGASI BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP IV TAHUN 2024 SERI C|CORPORATE BOND|IDA0001422C3|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|22-MAY-2024|IDR|Electronic||21-MAY-2029|||11|FIXED|3 MONTHS|||614130000000|614130000000|614130000000|100|0|100|PULP & PAPER|1
29-MAY-2026|OPPM01CCN5|OBLIGASI BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP V TAHUN 2024 SERI C|CORPORATE BOND|IDA0001468C6|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|22-JUL-2024|IDR|Electronic||19-JUL-2029|||11|FIXED|3 MONTHS|||125870000000|125870000000|125870000000|100|0|100|PULP & PAPER|1
29-MAY-2026|OPPM01CCN6|OBLIGASI BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP VI TAHUN 2024 SERI C|CORPORATE BOND|IDA0001491C8|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|11-NOV-2024|IDR|Electronic||08-NOV-2029|||10.75|FIXED|3 MONTHS|||384235000000|384235000000|384235000000|99.69|0.31|100|PULP & PAPER|1
29-MAY-2026|OPPM01CGNCN1|OBLIGASI BERWAWASAN LINGKUNGAN BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP I TAHUN 2023 SERI C|CORPORATE BOND|IDA0001368C8|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|13-OCT-2023|IDR|Electronic||12-OCT-2028|||11|FIXED|3 MONTHS|||257910000000|257910000000|257910000000|100|0|100|PULP & PAPER|1
29-MAY-2026|OPPM01CGNCN2|OBLIGASI BERWAWASAN LINGKUNGAN BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP II TAHUN 2023 SERI C|CORPORATE BOND|IDA0001381C1|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|13-DEC-2023|IDR|Electronic||12-DEC-2028|||11|FIXED|3 MONTHS|||3310000000|3310000000|3310000000|100|0|100|PULP & PAPER|1
29-MAY-2026|OPPM01CGNCN3|OBLIGASI BERWAWASAN LINGKUNGAN BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP III TAHUN 2024 SERI C|CORPORATE BOND|IDA0001411C6|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|01-APR-2024|IDR|Electronic||28-MAR-2029|||11|FIXED|3 MONTHS|||13305000000|13305000000|13305000000|100|0|100|PULP & PAPER|1
29-MAY-2026|OPPM01CGNCN4|OBLIGASI BERWAWASAN LINGKUNGAN BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP IV TAHUN 2024 SERI C|CORPORATE BOND|IDA0001424C9|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|22-MAY-2024|IDR|Electronic||21-MAY-2029|||11|FIXED|3 MONTHS|||28805000000|28805000000|28805000000|100|0|100|PULP & PAPER|1
29-MAY-2026|OPPM01CGNCN5|OBLIGASI BERWAWASAN LINGKUNGAN BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP V TAHUN 2024 SERI C|CORPORATE BOND|IDA0001470C2|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|22-JUL-2024|IDR|Electronic||19-JUL-2029|||11|FIXED|3 MONTHS|||20860000000|20860000000|20860000000|97.6|2.4|100|PULP & PAPER|1
29-MAY-2026|OPPM02ACN2|OBLIGASI BERKELANJUTAN II OKI PULP & PAPER MILLS TAHAP II TAHUN 2025 SERI A|CORPORATE BOND|IDA0001599A2|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|30-JUL-2025|IDR|Electronic||29-JUL-2028|||10|FIXED|3 MONTHS|||818045000000|818045000000|818045000000|99.97|0.03|100|PULP & PAPER|1
29-MAY-2026|OPPM02ACN3|OBLIGASI BERKELANJUTAN II OKI PULP & PAPER MILLS TAHAP III TAHUN 2025 SERI A|CORPORATE BOND|IDA0001626A3|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|05-NOV-2025|IDR|Electronic||04-NOV-2028|||8|FIXED|3 MONTHS|||375000000000|375000000000|375000000000|100|0|100|PULP & PAPER|1
29-MAY-2026|OPPM02ACN4|OBLIGASI BERKELANJUTAN II OKI PULP & PAPER MILLS TAHAP IV TAHUN 2026 SERI A|CORPORATE BOND|IDA0001655A2|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|09-FEB-2026|IDR|Electronic||06-FEB-2031|||7.25|FIXED|3 MONTHS|||1846015000000|1846015000000|1846015000000|100|0|100|PULP & PAPER|1
29-MAY-2026|OPPM02BCN1|OBLIGASI BERKELANJUTAN II OKI PULP & PAPER MILLS TAHAP I TAHUN 2025 SERI B|CORPORATE BOND|IDA0001535B4|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|26-MAR-2025|IDR|Electronic||25-MAR-2028|||10|FIXED|3 MONTHS|||1136020000000|1136020000000|1136020000000|100|0|100|PULP & PAPER|1
29-MAY-2026|OPPM02BCN2|OBLIGASI BERKELANJUTAN II OKI PULP & PAPER MILLS TAHAP II TAHUN 2025 SERI B|CORPORATE BOND|IDA0001599B0|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|30-JUL-2025|IDR|Electronic||29-JUL-2030|||10.5|FIXED|3 MONTHS|||431995000000|431955000000|431955000000|100|0|100|PULP & PAPER|1
29-MAY-2026|OPPM02BCN3|OBLIGASI BERKELANJUTAN II OKI PULP & PAPER MILLS TAHAP III TAHUN 2025 SERI B|CORPORATE BOND|IDA0001626B1|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|05-NOV-2025|IDR|Electronic||04-NOV-2030|||8.5|FIXED|3 MONTHS|||375000000000|375000000000|375000000000|100|0|100|PULP & PAPER|1
29-MAY-2026|OPPM02BCN4|OBLIGASI BERKELANJUTAN II OKI PULP & PAPER MILLS TAHAP IV TAHUN 2026 SERI B|CORPORATE BOND|IDA0001655B0|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|09-FEB-2026|IDR|Electronic||06-FEB-2033|||7.75|FIXED|3 MONTHS|||566255000000|566255000000|566255000000|100|0|100|PULP & PAPER|1
29-MAY-2026|OPPM02C|OBLIGASI OKI PULP & PAPER MILLS II TAHUN 2022 SERI C|CORPORATE BOND|IDA0001230C0|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|31-MAR-2022|IDR|Electronic||30-MAR-2027|||9.75|FIXED|3 MONTHS|||380820000000|380820000000|380820000000|100|0|100|PULP & PAPER|1
29-MAY-2026|OPPM02CCN1|OBLIGASI BERKELANJUTAN II OKI PULP & PAPER MILLS TAHAP I TAHUN 2025 SERI C|CORPORATE BOND|IDA0001535C2|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|26-MAR-2025|IDR|Electronic||25-MAR-2030|||10.5|FIXED|3 MONTHS|||109745000000|109745000000|109745000000|100|0|100|PULP & PAPER|1
29-MAY-2026|OPPM02CCN4|OBLIGASI BERKELANJUTAN II OKI PULP & PAPER MILLS TAHAP IV TAHUN 2026 SERI C|CORPORATE BOND|IDA0001655C8|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|09-FEB-2026|IDR|Electronic||06-FEB-2036|||8|FIXED|3 MONTHS|||25915000000|25915000000|25915000000|100|0|100|PULP & PAPER|1
29-MAY-2026|OPPM03C|OBLIGASI III OKI PULP & PAPER MILLS TAHUN 2022 SERI C|CORPORATE BOND|IDA0001289C6|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|07-NOV-2022|IDR|Electronic||04-NOV-2027|||11|FIXED|3 MONTHS|||74570000000|74570000000|74570000000|100|0|100|PULP & PAPER|1
29-MAY-2026|OTMA01ACN1|OBLIGASI BERKELANJUTAN I OTO MULTIARTHA TAHAP I TAHUN 2023 SERI A|CORPORATE BOND|IDA0001332A8|OTO MULTIARTHA, PT|ACTIVE|IDX|10-JUL-2023|IDR|Electronic||07-JUL-2026|||6.35|FIXED|3 MONTHS|||315000000000|315000000000|315000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|OTMA01ACN4|OBLIGASI BERKELANJUTAN I OTO MULTIARTHA TAHAP IV TAHUN 2025 SERI A|CORPORATE BOND|IDA0001546A3|OTO MULTIARTHA, PT|ACTIVE|IDX|19-JUN-2025|IDR|Electronic||18-JUN-2028|||7|FIXED|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|OTMA01BCN1|OBLIGASI BERKELANJUTAN I OTO MULTIARTHA TAHAP I TAHUN 2023 SERI B|CORPORATE BOND|IDA0001332B6|OTO MULTIARTHA, PT|ACTIVE|IDX|10-JUL-2023|IDR|Electronic||07-JUL-2028|||6.5|FIXED|3 MONTHS|||185000000000|185000000000|185000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|OTMA01BCN2|OBLIGASI BERKELANJUTAN I OTO MULTIARTHA TAHAP II TAHUN 2024 SERI B|CORPORATE BOND|IDA0001475B3|OTO MULTIARTHA, PT|ACTIVE|IDX|05-SEP-2024|IDR|Electronic||04-SEP-2027|||6.9|FIXED|3 MONTHS|||114705000000|114705000000|114705000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|OTMA01BCN3|OBLIGASI BERKELANJUTAN I OTO MULTIARTHA TAHAP III TAHUN 2025 SERI B|CORPORATE BOND|IDA0001530B5|OTO MULTIARTHA, PT|ACTIVE|IDX|08-APR-2025|IDR|Electronic||27-MAR-2028|||6.8|FIXED|3 MONTHS|||29500000000|29500000000|29500000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|OTMA01BCN4|OBLIGASI BERKELANJUTAN I OTO MULTIARTHA TAHAP IV TAHUN 2025 SERI B|CORPORATE BOND|IDA0001546B1|OTO MULTIARTHA, PT|ACTIVE|IDX|19-JUN-2025|IDR|Electronic||18-JUN-2030|||7.2|FIXED|3 MONTHS|||700000000000|700000000000|700000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|OTMA01CCN2|OBLIGASI BERKELANJUTAN I OTO MULTIARTHA TAHAP II TAHUN 2024 SERI C|CORPORATE BOND|IDA0001475C1|OTO MULTIARTHA, PT|ACTIVE|IDX|05-SEP-2024|IDR|Electronic||04-SEP-2029|||7.1|FIXED|3 MONTHS|||330025000000|330025000000|330025000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|OTMA01CCN3|OBLIGASI BERKELANJUTAN I OTO MULTIARTHA TAHAP III TAHUN 2025 SERI C|CORPORATE BOND|IDA0001530C3|OTO MULTIARTHA, PT|ACTIVE|IDX|08-APR-2025|IDR|Electronic||27-MAR-2030|||7|FIXED|3 MONTHS|||332200000000|332200000000|332200000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|PACK01CB|OBLIGASI WAJIB KONVERSI ABADI NUSANTARA HIJAU INVESTAMA I TAHUN 2025|CORPORATE BOND|IDC000014209|ABADI NUSANTARA HIJAU INVESTAMA Tbk, PT|ACTIVE|||IDR|Electronic||26-JAN-2027|||||SPECIFIC DATE|||180956151600|180956051600|180956051600|100|0|100|OTHER - BASIC INDUSTRY AND CHEMICALS|1
29-MAY-2026|PALM01BCN2|OBLIGASI BERKELANJUTAN I PROVIDENT INVESTASI BERSAMA TAHAP II TAHUN 2023 SERI B|CORPORATE BOND|IDA0001324B3|PT. PROVIDENT INVESTASI BERSAMA Tbk|ACTIVE|IDX|08-JUN-2023|IDR|Electronic||07-JUN-2026|||8.5|FIXED|3 MONTHS|||429000000000|429000000000|429000000000|100|0|100|INVESTMENT COMPANY|1
29-MAY-2026|PALM02ACN5|OBLIGASI BERKELANJUTAN II PROVIDENT INVESTASI BERSAMA TAHAP V TAHUN 2025 SERI A|CORPORATE BOND|IDA0001603A2|PT. PROVIDENT INVESTASI BERSAMA Tbk|ACTIVE|IDX|27-AUG-2025|IDR|Electronic||03-SEP-2026|||7.5|FIXED|3 MONTHS|||50000000000|50000000000|50000000000|100|0|100|INVESTMENT COMPANY|1
29-MAY-2026|PALM02BCN2|OBLIGASI BERKELANJUTAN II PROVIDENT INVESTASI BERSAMA TAHAP II TAHUN 2024 SERI B|CORPORATE BOND|IDA0001405B0|PT. PROVIDENT INVESTASI BERSAMA Tbk|ACTIVE|IDX|22-MAR-2024|IDR|Electronic||21-MAR-2027|||9.75|FIXED|3 MONTHS|||219435000000|219435000000|219435000000|98.86|1.14|100|INVESTMENT COMPANY|1
29-MAY-2026|PALM02BCN3|OBLIGASI BERKELANJUTAN II PROVIDENT INVESTASI BERSAMA TAHAP III TAHUN 2024 SERI B|CORPORATE BOND|IDA0001477B9|PT. PROVIDENT INVESTASI BERSAMA Tbk|ACTIVE|IDX|19-SEP-2024|IDR|Electronic||18-SEP-2027|||9.75|FIXED|3 MONTHS|||587710000000|587710000000|587710000000|100|0|100|INVESTMENT COMPANY|1
29-MAY-2026|PALM02BCN4|OBLIGASI BERKELANJUTAN II PROVIDENT INVESTASI BERSAMA TAHAP IV TAHUN 2025 SERI B|CORPORATE BOND|IDA0001519B8|PT. PROVIDENT INVESTASI BERSAMA Tbk|ACTIVE|IDX|14-FEB-2025|IDR|Electronic||13-FEB-2028|||9.75|FIXED|3 MONTHS|||258675000000|258675000000|258675000000|100|0|100|INVESTMENT COMPANY|1
29-MAY-2026|PALM02BCN5|OBLIGASI BERKELANJUTAN II PROVIDENT INVESTASI BERSAMA TAHAP V TAHUN 2025 SERI B|CORPORATE BOND|IDA0001603B0|PT. PROVIDENT INVESTASI BERSAMA Tbk|ACTIVE|IDX|27-AUG-2025|IDR|Electronic||26-AUG-2028|||9|FIXED|3 MONTHS|||370000000000|370000000000|370000000000|100|0|100|INVESTMENT COMPANY|1
29-MAY-2026|PALM03ACN1|OBLIGASI BERKELANJUTAN III PROVIDENT INVESTASI BERSAMA TAHAP I TAHUN 2025 SERI A|CORPORATE BOND|IDA0001646A1|PT. PROVIDENT INVESTASI BERSAMA Tbk|ACTIVE|IDX|22-DEC-2025|IDR|Electronic||26-DEC-2026|||5.75|FIXED|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|INVESTMENT COMPANY|1
29-MAY-2026|PALM03ACN2|OBLIGASI BERKELANJUTAN III PROVIDENT INVESTASI BERSAMA TAHAP II TAHUN 2026 SERI A|CORPORATE BOND|IDA0001669A3|PT. PROVIDENT INVESTASI BERSAMA Tbk|ACTIVE|IDX|04-MAR-2026|IDR|Electronic||10-MAR-2027|||5.7||3 MONTHS|||50000000000|50000000000|50000000000|100|0|100|INVESTMENT COMPANY|1
29-MAY-2026|PALM03BCN1|OBLIGASI BERKELANJUTAN III PROVIDENT INVESTASI BERSAMA TAHAP I TAHUN 2025 SERI B|CORPORATE BOND|IDA0001646B9|PT. PROVIDENT INVESTASI BERSAMA Tbk|ACTIVE|IDX|22-DEC-2025|IDR|Electronic||19-DEC-2028|||6.95|FIXED|3 MONTHS|||200000000000|200000000000|200000000000|100|0|100|INVESTMENT COMPANY|1
29-MAY-2026|PALM03BCN2|OBLIGASI BERKELANJUTAN III PROVIDENT INVESTASI BERSAMA TAHAP II TAHUN 2026 SERI B|CORPORATE BOND|IDA0001669B1|PT. PROVIDENT INVESTASI BERSAMA Tbk|ACTIVE|IDX|04-MAR-2026|IDR|Electronic||03-MAR-2029|||7|FIXED|3 MONTHS|||325110000000|325110000000|325110000000|100|0|100|INVESTMENT COMPANY|1
29-MAY-2026|PALM03CCN1|OBLIGASI BERKELANJUTAN III PROVIDENT INVESTASI BERSAMA TAHAP I TAHUN 2025 SERI C|CORPORATE BOND|IDA0001646C7|PT. PROVIDENT INVESTASI BERSAMA Tbk|ACTIVE|IDX|22-DEC-2025|IDR|Electronic||19-DEC-2030|||7.35|FIXED|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|INVESTMENT COMPANY|1
29-MAY-2026|PALM03CCN2|OBLIGASI BERKELANJUTAN III PROVIDENT INVESTASI BERSAMA TAHAP II TAHUN 2026 SERI C|CORPORATE BOND|IDA0001669C9|PT. PROVIDENT INVESTASI BERSAMA Tbk|ACTIVE|IDX|04-MAR-2026|IDR|Electronic||03-MAR-2031|||7.85|FIXED|3 MONTHS|||563916000000|563916000000|563916000000|100|0|100|INVESTMENT COMPANY|1
29-MAY-2026|PIDL01BCN1|OBLIGASI BERKELANJUTAN I PINDO DELI PULP AND PAPER MILLS TAHAP I TAHUN 2024 SERI B|CORPORATE BOND|IDA0001513B1|PINDO DELI PULP AND PAPER MILLS, PT|ACTIVE|IDX|08-JAN-2025|IDR|Electronic||07-JAN-2027|||9|FIXED|3 MONTHS|||49390000000|49390000000|49390000000|100|0|100|PULP & PAPER|1
29-MAY-2026|PIDL01BCN2|OBLIGASI BERKELANJUTAN I PINDO DELI PULP AND PAPER MILLS TAHAP II TAHUN 2025 SERI B|CORPORATE BOND|IDA0001539B6|PINDO DELI PULP AND PAPER MILLS, PT|ACTIVE|IDX|02-MAY-2025|IDR|Electronic||30-APR-2028|||10|FIXED|3 MONTHS|||651537000000|651537000000|651537000000|99.96|0.04|100|PULP & PAPER|1
